Field Contact Key,Day of the Week,Field Contact Date,Reason Code Description,Age,Race,Sex,Pat Down,Enforcement,Police Beat,Street Number,Street Name,City
12170,Sun,12/30/2018 01:09:00 PM,TRAF STOP/GANG NARC,27,Black,Male,Yes,NONE,78,400,HOWARD ST,EVANSTON
12140,Sun,12/30/2018 03:50:00 AM,TRAFFIC STOP,31,Black,Male,Yes,,73,1000,DAVIS ST,EVANSTON
12145,Sat,12/29/2018 08:02:00 PM,OTHER,30,Black,Male,Yes,ARREST,,1700,ORRINGTON AV,EVANSTON
12146,Sat,12/29/2018 07:16:00 PM,STREET STOP,18,Black,Male,Yes,NONE,,7500,WESTERN,CHICAGO
12147,Sat,12/29/2018 04:42:00 PM,STREET STOP/SUSP PERSON,52,Black,Male,Yes,NONE,74,1800,LAKE ST,EVANSTON
12139,Thu,12/27/2018 04:55:00 PM,TRAFFIC STOP,18,Asian,Male,Yes,,71,600,DEWEY AV,EVANSTON
12136,Thu,12/27/2018 12:49:00 PM,TRAF STOP/GANG NARC,24,Black,Male,Yes,,74,1900,GREENLEAF ST/DODGE AV,EVANSTON
12131,Wed,12/19/2018 06:03:00 PM,OTHER,25,White,Male,Yes,NONE,71,2400,MAIN ST,EVANSTON
12125,Wed,12/19/2018 04:11:00 AM,TRAFFIC STOP,22,White,Male,Yes,NONE,74,1000,ASBURY AV,EVANSTON
12127,Wed,12/19/2018 03:39:00 AM,TRAFFIC STOP,23,Black,Male,Yes,NONE,99,,HOWARD/HOYNE,
12128,Wed,12/19/2018 12:16:00 AM,STREET STOP/SUSP PERSON,22,Black,Male,Yes,NONE,72,600,SOUTH BLVD,
12129,Mon,12/17/2018 02:05:00 PM,TRAF STOP/GANG NARC,37,Black,Male,Yes,NONE,77,1800,CHURCH ST/DARROW AV,EVANSTON
12122,Mon,12/17/2018 12:49:00 AM,TRAFFIC STOP,16,Black,Male,Yes,NONE,77,1600,EMERSON ST,EVANSTON
12138,Sat,12/15/2018 03:41:00 PM,TRAF STOP/GANG NARC,49,White,Male,Yes,ARREST,99,7600,N WESTERN AV,CHICAGO
12124,Sat,12/15/2018 03:39:00 PM,GANG/NARCOTIC,34,White,Male,Yes,ARREST,78,100,ASBURY AV,EVANSTON
12116,Fri,12/14/2018 02:41:00 AM,STREET STOP/SUSP PERSON,36,Black,Male,Yes,NONE,76,1400,NOYES ST,EVANSTON
12115,Thu,12/13/2018 03:37:00 AM,STREET STOP,31,Black,Male,Yes,NONE,71,300,DODGE AV,EVANSTON
12121,Wed,12/12/2018 08:58:00 PM,STREET STOP/SUSP PERSON,35,Black,Male,Yes,NONE,73,1100,CHICAGO AV,EVANSTON
12120,Wed,12/12/2018 07:35:00 PM,TRAF STOP/GANG NARC,26,Black,Male,Yes,NONE,78,200,CUSTER AV,EVANSTON
12119,Wed,12/12/2018 03:42:00 PM,OTHER,62,White,Female,Yes,NONE,76,2100,RIDGE AV,EVANSTON
12110,Mon,12/10/2018 01:32:00 AM,TRAFFIC STOP,24,White,Male,Yes,,77,1600,CHURCH ST,EVANSTON
12107,Fri,12/07/2018 02:40:00 AM,TRAFFIC STOP,21,Black,Male,Yes,,71,2300,HOWARD ST,EVANSTON
12099,Mon,12/03/2018 11:31:00 AM,TRAF STOP/GANG NARC,25,Black,Male,Yes,NONE,74,1600,DODGE AV,EVANSTON
12100,Mon,12/03/2018 11:31:00 AM,TRAF STOP/GANG NARC,36,Black,Female,Yes,NONE,74,1600,DODGE AV,EVANSTON
12096,Sun,12/02/2018 08:30:00 PM,TRAF STOP/GANG NARC,32,Black,Male,Yes,NONE,77,1900,FOSTER ST,EVANSTON
12098,Sat,12/01/2018 12:02:00 AM,TRAFFIC STOP,20,Black,Male,Yes,NONE,78,500,BARTON AV/OAKTON ST,EVANSTON
12105,Fri,11/30/2018 07:38:00 PM,TRAF STOP/GANG NARC,19,White,Male,Yes,,99,7600,N SHERIDAN,CHICAGO
12104,Wed,11/28/2018 06:48:00 PM,TRAF STOP/GANG NARC,25,Black,Male,Yes,NONE,71,800,DODGE AV,EVANSTON
12103,Fri,11/23/2018 03:56:00 PM,TRAFFIC STOP,29,Black,Male,Yes,NONE,71,2000,WARREN ST,EVANSTON
12095,Fri,11/23/2018 04:29:00 AM,STREET STOP,25,Black,Male,Yes,NONE,99,7400,N. CALIFORNIA,CHICAGO
12082,Mon,11/19/2018 11:09:00 AM,OTHER,33,White,Male,Yes,NONE,76,1700,SHERMAN AV,EVANSTON
12086,Sun,11/18/2018 08:34:00 PM,STREET STOP,20,White,Male,Yes,NONE,76,1800,BENSON AV,EVANSTON
12085,Sun,11/18/2018 07:07:00 PM,STREET STOP,22,Black,Male,Yes,NONE,76,1800,BENSON AV,EVANSTON
12084,Sun,11/18/2018 07:07:00 PM,STREET STOP,20,White,Male,Yes,NONE,76,1800,BENSON AV,EVANSTON
12101,Fri,11/16/2018 08:44:00 PM,TRAFFIC STOP,28,Black,Male,Yes,NONE,99,1400,W HOWARD ST,CHICAGO
12078,Fri,11/16/2018 11:04:00 AM,SUSPICIOUS PERSON,55,White,Male,Yes,NONE,76,2100,RIDGE AV,EVANSTON
12076,Wed,11/14/2018 08:37:00 PM,STREET STOP,56,White,Male,Yes,NONE,74,1700,DAVIS ST,EVANSTON
12074,Wed,11/14/2018 02:32:00 AM,STREET STOP/GANG NARC,19,Black,Male,Yes,NONE,78,200,CUSTER AV/CASE ST,EVANSTON
12072,Sat,11/10/2018 07:16:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,50,Black,Male,Yes,NONE,78,1000,HOWARD ST,EVANSTON
12070,Thu,11/08/2018 04:29:00 PM,TRAF STOP/GANG NARC,19,Black,Female,Yes,NONE,99,,CHURCH/MCCORMICK,SKOKIE
12066,Wed,11/07/2018 08:27:00 PM,TRAFFIC STOP,25,Black,Male,Yes,ARREST,74,2400,DEMPSTER ST,EVANSTON
12067,Wed,11/07/2018 06:10:00 PM,TRAFFIC STOP,22,White,Male,Yes,NONE,74,2400,DEMPSTER ST,EVANSTON
12063,Tue,11/06/2018 03:19:00 PM,TRAF STOP/GANG NARC,25,Black,Male,Yes,NONE,99,,LINCOLNWOOD/DEMPSTER,SKOKIE
12065,Mon,11/05/2018 06:05:00 PM,TRAF STOP/GANG NARC,23,Black,Male,Yes,ARREST,99,7600,N SHERIDAN RD/W HOWARD ST,CHICAGO
12061,Wed,10/31/2018 08:41:00 PM,STREET STOP/SUSP PERSON,17,White,Male,Yes,NONE,72,600,SHERMAN AV,EVANSTON
12059,Wed,10/31/2018 08:41:00 PM,STREET STOP/SUSP PERSON,16,White,Male,Yes,NONE,72,600,SHERMAN AV,EVANSTON
12060,Wed,10/31/2018 07:52:00 PM,TRAF STOP/GANG NARC,21,Black,Male,Yes,NONE,99,7500,N ROGERS AV/N PAULINA ST,CHICAGO
12051,Wed,10/31/2018 11:58:00 AM,TRAF STOP/GANG NARC,31,Black,Male,Yes,,99,7300,N WESTERN AV,CHICAGO
12057,Wed,10/31/2018 07:09:00 AM,TRAFFIC STOP,27,Black,Male,Yes,,74,1500,RIDGE AV,EVANSTON
12040,Mon,10/29/2018 08:25:00 PM,OTHER,35,White,Male,Yes,NONE,76,1700,MAPLE AV,EVANSTON
12045,Mon,10/29/2018 08:14:00 PM,GANG/NARCOTIC,52,Black,Male,Yes,NONE,76,2700,RIDGE AV,EVANSTON
12042,Mon,10/29/2018 06:40:00 PM,TRAF STOP/GANG NARC,23,Black,Male,Yes,NONE,78,100,CHICAGO AV,EVANSTON
12041,Mon,10/29/2018 01:46:00 PM,OTHER,48,Black,Male,Yes,NONE,76,2700,RIDGE AV,EVANSTON
12046,Sat,10/27/2018 12:00:00 PM,GANG/NARCOTIC,52,Black,Male,Yes,NONE,76,2700,RIDGE AV,EVANSTON
12030,Fri,10/26/2018 11:49:00 PM,TRAFFIC STOP,20,Black,Male,Yes,NONE,76,,DEMPSTER/EWING,SKOKIE
12035,Fri,10/26/2018 11:13:00 AM,TRAF STOP/GANG NARC,30,Black,Male,Yes,NONE,99,,HOWARD ST/BELL AVE,CHICAGO
12036,Fri,10/26/2018 11:13:00 AM,TRAF STOP/GANG NARC,16,Black,Male,Yes,NONE,99,,HOWARD ST/BELL AV,CHICAGO
12034,Thu,10/25/2018 11:04:00 PM,TRAF STOP/GANG NARC,27,White,Male,Yes,NONE,73,1200,LAKE ST/RIDGE AV,EVANSTON
12023,Tue,10/23/2018 07:09:00 PM,STREET STOP,39,White,Female,Yes,NONE,78,1000,HOWARD ST,EVANSTON
12038,Tue,10/23/2018 06:58:00 PM,STREET STOP,30,White,Male,Yes,NONE,78,1000,HOWARD ST,EVANSTON
12027,Tue,10/23/2018 06:15:00 PM,TRAF STOP/GANG NARC,21,Black,Male,Yes,ARREST,76,1300,SIMPSON ST,EVANSTON
12026,Mon,10/22/2018 08:24:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,27,Black,Male,Yes,ARREST,73,1500,RIDGE AV,EVANSTON
12016,Mon,10/22/2018 07:57:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,19,Black,Male,Yes,NONE,76,1800,MAPLE AV,EVANSTON
12017,Mon,10/22/2018 06:30:00 PM,TRAF STOP/GANG NARC,28,Black,Male,Yes,NONE,78,400,HOWARD ST,EVANSTON
12064,Sun,10/21/2018 09:57:00 PM,OTHER,16,White,Male,Yes,,71,200,WESLEY AV,EVANSTON
12013,Fri,10/19/2018 04:17:00 PM,OTHER,57,White,Male,Yes,ARREST,77,1700,DARROW AV,EVANSTON
12009,Fri,10/19/2018 01:45:00 AM,TRAFFIC STOP,26,White,Female,Yes,NONE,74,1300,ASBURY AV/DEMPSTER ST,EVANSTON
12004,Tue,10/16/2018 09:10:00 PM,OTHER,31,Black,Male,Yes,NONE,76,1700,ORRINGTON AV,EVANSTON
12006,Tue,10/16/2018 06:07:00 PM,STREET STOP,20,Black,Male,Yes,NONE,71,2200,OAKTON ST,EVANSTON
12015,Sat,10/13/2018 10:46:00 PM,STREET STOP/SUSP PERSON,14,Black,Male,Yes,NONE,76,700,EMERSON ST,EVANSTON
11996,Sat,10/13/2018 08:40:00 PM,SUSP PERSON/GANG NARC,26,Black,Male,Yes,ARREST,78,100,CHICAGO AV,EVANSTON
11993,Sat,10/13/2018 04:27:00 AM,TRAF STOP/GANG NARC,31,White,Male,Yes,NONE,72,900,RIDGE AV/MAIN ST,EVANSTON
11991,Sat,10/13/2018 02:19:00 AM,TRAFFIC STOP,24,Black,Male,Yes,,78,600,HOWARD ST,EVANSTON
11992,Fri,10/12/2018 05:20:00 PM,SUSPICIOUS PERSON,22,White,Male,Yes,NONE,75,3200,CENTRAL ST,EVANSTON
12002,Thu,10/11/2018 09:03:00 PM,TRAFFIC STOP,20,Black,Male,Yes,NONE,76,1000,EMERSON ST,EVANSTON
11989,Thu,10/11/2018 06:15:00 PM,OTHER,51,Black,Male,Yes,ARREST,73,2000,W BIRCHWOOD,CHICAGO
12001,Wed,10/10/2018 05:15:00 PM,STREET STOP/SUSP PERSON,30,Asian,Male,Yes,NONE,76,600,CLARK ST,EVANSTON
11974,Fri,10/05/2018 02:53:00 AM,TRAFFIC STOP,55,White,Male,Yes,NONE,73,700,DAVIS ST/ORRINGTON AV,EVANSTON
11973,Thu,10/04/2018 03:39:00 PM,TRAF STOP/RSO,38,White,Male,Yes,NONE,99,7500,N WOLCOTT,CHICAGO
11975,Thu,10/04/2018 03:39:00 PM,TRAF STOP/RSO,32,White,Male,Yes,NONE,99,7500,N WOLCOTT,CHICAGO
11972,Thu,10/04/2018 04:02:00 AM,STREET STOP,26,Black,Male,Yes,,76,2100,WESLEY AV,EVANSTON
11970,Wed,10/03/2018 04:24:00 PM,TRAF STOP/GANG NARC,22,White,Male,Yes,NONE,74,1000,DODGE AV,EVANSTON
11971,Wed,10/03/2018 12:43:00 PM,STREET STOP,20,White,Male,Yes,NONE,73,600,DAVIS ST,EVANSTON
11968,Tue,10/02/2018 06:32:00 PM,STREET STOP,17,Black,Male,Yes,NONE,74,1500,DEWEY AV,EVANSTON
11964,Sun,09/30/2018 04:16:00 PM,STREET STOP/SUSP PERSON,26,Black,Male,Yes,ARREST,76,800,INGLESIDE PL,EVANSTON
11963,Sat,09/29/2018 05:27:00 PM,OTHER,47,Black,Male,Yes,NONE,73,1600,SHERMAN AV,EVANSTON
11961,Fri,09/28/2018 10:17:00 PM,SUSPICIOUS PERSON,27,White,Male,Yes,,77,1500,LYONS ST/ASHLAND AV,EVANSTON
11953,Thu,09/27/2018 06:57:00 PM,TRAF STOP/GANG NARC,25,Black,Male,Yes,NONE,78,600,HOWARD ST,EVANSTON
11954,Thu,09/27/2018 04:40:00 PM,TRAF STOP/GANG NARC,28,Black,Male,Yes,NONE,78,100,RIDGE AV,EVANSTON
11952,Wed,09/26/2018 02:03:00 PM,TRAF STOP/GANG NARC,25,White,Male,Yes,NONE,99,1800,W HOWARD ST,CHICAGO
11950,Wed,09/26/2018 12:07:00 PM,TRAF STOP/GANG NARC,17,White,Male,Yes,NONE,78,400,HOWARD ST,EVANSTON
11951,Wed,09/26/2018 12:07:00 PM,TRAF STOP/GANG NARC,17,White,Male,Yes,NONE,78,400,HOWARD ST,EVANSTON
11941,Wed,09/26/2018 01:10:00 AM,TRAFFIC STOP,23,Black,Male,Yes,NONE,77,2000,FOSTER ST,EVANSTON
11943,Tue,09/25/2018 10:40:00 PM,TRAFFIC STOP,16,Black,Male,Yes,NONE,78,300,RIDGE AV,EVANSTON
11942,Tue,09/25/2018 10:32:00 PM,TRAFFIC STOP,18,White,Male,Yes,NONE,78,300,RIDGE AV,EVANSTON
11958,Tue,09/25/2018 09:02:00 PM,TRAF STOP/GANG NARC,23,Black,Male,Yes,NONE,77,1800,EMERSON ST,EVANSTON
11966,Tue,09/25/2018 03:29:00 PM,STREET STOP/GANG NARC,68,Black,Male,Yes,ARREST,99,2000,W HOWARD ST,CHICAGO
11959,Tue,09/25/2018 03:00:00 PM,TRAF STOP/GANG NARC,24,Black,Male,Yes,NONE,99,,BIRCHWOOD/CALRK,CHICAGO
11938,Mon,09/24/2018 09:30:00 PM,TRAFFIC STOP,22,Black,Male,Yes,NONE,78,100,RIDGE AV,EVANSTON
11935,Mon,09/24/2018 09:30:00 PM,TRAFFIC STOP,24,Black,Male,Yes,NONE,78,100,RIDGE AV,EVANSTON
11937,Mon,09/24/2018 08:24:00 PM,TRAFFIC STOP,32,Black,Male,Yes,NONE,74,1300,DODGE AV,EVANSTON
11957,Mon,09/24/2018 08:23:00 PM,TRAFFIC STOP,38,Black,Male,Yes,ARREST,99,,HOWARD ST/MCCORMICK,CHICAGO
11962,Mon,09/24/2018 04:59:00 PM,TRAFFIC STOP,33,Black,Male,Yes,ARREST,99,0,HOWARD ST,CHICAGO
11934,Sun,09/23/2018 07:18:00 PM,TRAF STOP/GANG NARC,27,Black,Male,Yes,ARREST,72,1000,MAPLE AV,EVANSTON
11936,Sun,09/23/2018 03:10:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,28,Black,Male,Yes,,74,1600,GREENLEAF ST,EVANSTON
11931,Sun,09/23/2018 02:06:00 AM,TRAFFIC STOP,23,White,Male,Yes,NONE,99,,DEMPSTER/E PRAIRE,SKOKIE
11946,Fri,09/21/2018 04:57:00 PM,TRAF STOP/GANG NARC,41,Black,Male,Yes,ARREST,78,100,CLYDE AV,EVANSTON
11947,Fri,09/21/2018 04:56:00 PM,STREET STOP/SUSP PERSON/GANG NARC,24,Black,Male,Yes,ARREST,99,7500,N. SEELEY,CHICAGO
11945,Thu,09/20/2018 07:48:00 PM,SUSP PERSON/GANG NARC,37,Black,Male,Yes,ARREST,99,7500,N. DAMEN,CHICAGO
11944,Thu,09/20/2018 07:45:00 PM,TRAF STOP/GANG NARC,25,Black,Male,Yes,ARREST,99,7500,N. DAMEN,CHICAGO
11956,Wed,09/19/2018 12:52:00 PM,TRAF STOP/GANG NARC,23,Black,Male,Yes,NONE,77,1900,FOSTER ST,EVANSTON
11955,Tue,09/18/2018 02:59:00 PM,OTHER,20,Black,Male,Yes,ARREST,72,1000,WASHINGTON ST,EVANSTON
11978,Sat,09/15/2018 11:42:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,23,Black,Male,Yes,NONE,77,1800,LELAND AV,EVANSTON
11988,Sat,09/15/2018 02:23:00 AM,TRAF STOP/SUSP PERSON/GANG/RSO,,,,Yes,NONE,77,1800,LELAND AV,EVANSTON
11925,Sat,09/15/2018 02:23:00 AM,TRAF STOP/SUSP PERSON/GANG/RSO,23,Black,Male,Yes,NONE,77,1800,LELAND AV,EVANSTON
11917,Fri,09/14/2018 01:23:00 AM,TRAFFIC STOP,31,White,Male,Yes,NONE,71,1900,OAKTON ST,EVANSTON
11920,Thu,09/13/2018 06:50:00 PM,TRAF STOP/GANG NARC,23,Black,Male,Yes,NONE,74,1300,HARTREY AV,EVANSTON
11933,Thu,09/13/2018 03:47:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,22,Unknown,Male,Yes,ARREST,72,700,MONROE ST,EVANSTON
11921,Wed,09/12/2018 07:25:00 PM,TRAF STOP/GANG NARC,41,Black,Male,Yes,NONE,71,1900,MAIN ST,EVANSTON
12137,Wed,09/12/2018 03:04:00 PM,TRAF STOP/GANG NARC,33,Black,Male,Yes,NONE,77,1900,EMERSON ST,EVANSTON
11915,Wed,09/12/2018 10:29:00 AM,SUSPICIOUS PERSON,38,Black,Male,Yes,NONE,74,1200,DODGE AV,EVANSTON
11916,Wed,09/12/2018 09:37:00 AM,OTHER,61,White,Male,Yes,NONE,76,700,CHURCH ST/ORRINGTON AV,EVANSTON
11913,Mon,09/10/2018 10:37:00 PM,STREET STOP/SUSP PERSON,38,Black,Male,Yes,NONE,76,1700,SHERMAN AV,EVANSTON
11912,Mon,09/10/2018 07:15:00 AM,STREET STOP/SUSP PERSON,38,White,Male,Yes,NONE,99,,CHICAGO AV/JUNEWAY TER,CHICAGO
11911,Sat,09/08/2018 05:15:00 PM,OTHER,22,Black,Male,Yes,NONE,73,1600,CHICAGO AV,EVANSTON
11910,Fri,09/07/2018 08:54:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,19,Black,Male,Yes,NONE,74,1400,GREY AV,EVANSTON
11908,Fri,09/07/2018 05:00:00 PM,OTHER,17,Black,Male,Yes,NONE,73,1600,SHERMAN AV,EVANSTON
11906,Fri,09/07/2018 03:28:00 AM,STREET STOP/SUSP PERSON,50,White,Male,Yes,NONE,73,1100,RIDGE AV/GREENLEAF ST,EVANSTON
11893,Sat,09/01/2018 07:09:00 AM,OTHER,26,Black,Male,Yes,NONE,76,800,MILBURN ST,EVANSTON
11899,Fri,08/31/2018 11:12:00 AM,TRAF STOP/SUSP PERS/GANG NARC,55,Black,Male,Yes,NONE,78,500,HOWARD ST,EVANSTON
11900,Fri,08/31/2018 10:50:00 AM,TRAF STOP/GANG NARC,21,Black,Male,Yes,NONE,99,7400,N CLARK,CHICAGO
11884,Sun,08/26/2018 06:32:00 PM,TRAFFIC STOP,33,Black,Male,Yes,ARREST,77,2500,EMERSON ST,EVANSTON
11880,Thu,08/23/2018 09:48:00 PM,STREET STOP,28,White,Male,Yes,NONE,72,600,SHERMAN AV,EVANSTON
11862,Wed,08/22/2018 06:30:00 PM,STREET STOP,61,Black,Male,Yes,NONE,73,1700,BENSON AV/CHURCH ST,EVANSTON
11866,Wed,08/22/2018 11:11:00 AM,GANG/NARCOTIC,20,White,Female,Yes,NONE,73,1200,OAK AV,EVANSTON
11867,Wed,08/22/2018 11:11:00 AM,GANG/NARCOTIC,21,Black,Male,Yes,NONE,73,1200,OAK AV,EVANSTON
11863,Wed,08/22/2018 11:11:00 AM,GANG/NARCOTIC,21,Black,Male,Yes,NONE,73,1200,OAK AV,EVANSTON
11864,Wed,08/22/2018 10:21:00 AM,TRAFFIC STOP,38,Black,Male,Yes,NONE,99,,OAKTON/MONTICELLO,SKOKIE
11860,Wed,08/22/2018 09:49:00 AM,TRAFFIC STOP,23,Black,Male,Yes,NONE,71,,OAKTON/MCCORMICK,
11859,Wed,08/22/2018 09:37:00 AM,TRAFFIC STOP,23,Black,Male,Yes,NONE,71,,OAKTON/MCCORMICK,
11874,Mon,08/20/2018 02:18:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,20,Black,Male,Yes,NONE,74,1400,FOWLER AV,EVANSTON
11855,Sun,08/19/2018 06:24:00 PM,STREET STOP,49,Black,Male,Yes,ARREST,77,1700,BROWN AV,EVANSTON
11898,Sun,08/19/2018 03:13:00 PM,TRAF STOP/GANG NARC,33,Black,Male,Yes,NONE,77,1500,W HOWARD,CHICAGO
11847,Sat,08/18/2018 11:36:00 AM,TRAFFIC STOP,25,Black,Male,Yes,NONE,73,900,DAVIS ST,EVANSTON
11846,Sat,08/18/2018 11:36:00 AM,TRAFFIC STOP,24,Black,Male,Yes,NONE,73,900,DAVIS ST,EVANSTON
11852,Fri,08/17/2018 09:34:00 AM,STREET STOP/GANG NARC,31,Black,Male,Yes,NONE,73,1600,BENSON AV,EVANSTON
11845,Fri,08/17/2018 09:04:00 AM,TRAFFIC STOP,28,Black,Male,Yes,ARREST,99,1600,W. HOWARD,CHICAGO
11843,Thu,08/16/2018 05:01:00 AM,STREET STOP/SUSP PERSON,18,White,Male,Yes,NONE,73,1400,HINMAN AV,EVANSTON
11842,Thu,08/16/2018 04:55:00 AM,STREET STOP/SUSP PERSON,18,White,Male,Yes,NONE,73,1400,HINMAN AV,EVANSTON
11835,Wed,08/15/2018 01:20:00 AM,TRAF STOP/GANG NARC,26,Black,Male,Yes,NONE,71,1500,HOWARD ST,EVANSTON
11834,Tue,08/14/2018 11:20:00 PM,TRAFFIC STOP,23,Black,Male,Yes,NONE,72,1000,SEWARD ST/RIDGE AV,EVANSTON
11839,Tue,08/14/2018 10:18:00 PM,OTHER,55,White,Male,Yes,NONE,75,2700,PRINCETON AV,EVANSTON
11850,Tue,08/14/2018 10:17:00 PM,OTHER,50,,Male,Yes,NONE,75,2700,PRINCETON AV,EVANSTON
11838,Tue,08/14/2018 10:12:00 PM,OTHER,43,White,Male,Yes,NONE,75,2700,PRINCETON AV,EVANSTON
11844,Tue,08/14/2018 04:18:00 PM,TRAF STOP/GANG NARC,19,Black,Male,Yes,ARREST,77,2000,DODGE AV,EVANSTON
11832,Mon,08/13/2018 11:10:00 PM,STREET STOP,26,Black,Male,Yes,NONE,72,800,CHICAGO AV/KEDZIE ST,EVANSTON
11836,Mon,08/13/2018 07:38:00 PM,TRAF STOP/GANG NARC,34,Black,Male,Yes,NONE,72,500,HOWARD,
11820,Sat,08/11/2018 07:00:00 PM,STREET STOP/GANG NARC,19,Black,Male,Yes,NONE,77,2000,DEWEY AV,EVANSTON
11821,Sat,08/11/2018 04:22:00 PM,TRAF STOP/GANG NARC,34,Black,Male,Yes,NONE,78,100,CUSTER AV,EVANSTON
11815,Thu,08/09/2018 09:25:00 PM,OTHER,22,White,Male,Yes,ARREST,71,500,DEWEY AV,EVANSTON
11824,Wed,08/08/2018 06:52:00 PM,TRAFFIC STOP,29,Black,Male,Yes,NONE,77,1700,DODGE AV,EVANSTON
11809,Mon,08/06/2018 04:38:00 PM,TRAF STOP/GANG NARC,22,Unknown,Male,Yes,NONE,71,1900,OAKTON ST,EVANSTON
11806,Fri,08/03/2018 10:35:00 PM,STREET STOP,33,Black,Male,Yes,NONE,78,100,ELMWOOD AV,EVANSTON
11804,Fri,08/03/2018 09:33:00 AM,STREET STOP/SUSP PERSON,23,White,Male,Yes,NONE,75,,POPLAR/ISABELLA,
11797,Thu,08/02/2018 04:35:00 PM,SUSPICIOUS PERSON,26,Black,Male,Yes,NONE,76,2800,RIDGE AV,EVANSTON
11795,Wed,08/01/2018 08:18:00 PM,STREET STOP/SUSP PERSON,38,White,Male,Yes,ARREST,78,300,CUSTER AV,EVANSTON
11798,Wed,08/01/2018 03:15:00 PM,OTHER,22,White,Male,Yes,NONE,71,1600,MONROE ST,EVANSTON
11789,Mon,07/30/2018 08:49:00 PM,STREET STOP/SUSP PERSON,26,Black,Male,Yes,NONE,73,1100,HINMAN AV,EVANSTON
11791,Mon,07/30/2018 05:58:00 PM,TRAFFIC STOP,27,Black,Female,Yes,NONE,78,100,RIDGE AV,EVANSTON
11786,Mon,07/30/2018 05:58:00 PM,TRAFFIC STOP,34,Black,Male,Yes,NONE,78,100,RIDGE AV,EVANSTON
11787,Mon,07/30/2018 05:58:00 PM,TRAFFIC STOP,27,Black,Female,Yes,NONE,78,100,RIDGE AV,EVANSTON
11782,Mon,07/30/2018 01:12:00 AM,STREET STOP/SUSP PERSON,27,Black,Male,Yes,NONE,77,1600,SIMPSON ST,EVANSTON
11774,Sat,07/28/2018 08:11:00 PM,STREET STOP/GANG NARC,59,White,Male,Yes,NONE,73,1300,OAK AV/DEMPSTER ST,EVANSTON
11777,Sat,07/28/2018 06:22:00 PM,TRAF STOP/GANG NARC,26,White,Male,Yes,,78,1100,HOWARD ST,EVANSTON
11778,Sat,07/28/2018 03:59:00 PM,STREET STOP,31,,Male,Yes,NONE,71,2200,OAKTON ST,EVANSTON
11773,Sat,07/28/2018 10:59:00 AM,SUSPICIOUS PERSON,20,White,Male,Yes,NONE,76,900,FOSTER ST,EVANSTON
11768,Thu,07/26/2018 02:27:00 AM,TRAFFIC STOP,24,Black,Female,Yes,,74,1200,DEMPSTER ST,EVANSTON
11767,Thu,07/26/2018 02:24:00 AM,TRAFFIC STOP,59,Black,Male,Yes,NONE,74,1200,DEMPSTER ST,EVANSTON
11766,Thu,07/26/2018 02:19:00 AM,TRAFFIC STOP,28,Black,Male,Yes,NONE,74,1200,DEMPSTER ST,EVANSTON
11765,Thu,07/26/2018 12:41:00 AM,TRAFFIC STOP,22,Black,Male,Yes,NONE,74,1200,DEMPSTER ST,EVANSTON
11769,Wed,07/25/2018 07:26:00 PM,STREET STOP/SUSP PERSON/GANG NARC,38,White,Male,Yes,NONE,78,300,CALLAN AV,EVANSTON
11763,Wed,07/25/2018 07:16:00 PM,STREET STOP/SUSP PERSON/GANG NARC,32,Black,Male,Yes,NONE,78,300,CALLAN AV,EVANSTON
11771,Wed,07/25/2018 05:19:00 PM,TRAF STOP/GANG NARC,20,White,Male,Yes,ARREST,74,1200,LEE ST,EVANSTON
11755,Tue,07/24/2018 08:13:00 PM,OTHER,39,Black,Male,Yes,NONE,77,1400,EMERSON ST,EVANSTON
11753,Tue,07/24/2018 05:52:00 AM,TRAFFIC STOP,32,Black,Male,Yes,NONE,99,3300,HOWARD ST/MC CORMICK BL,SKOKIE
11749,Sun,07/22/2018 11:45:00 PM,STREET STOP,23,Black,Male,Yes,NONE,77,1800,LELAND AV,EVANSTON
11779,Wed,07/18/2018 08:38:00 PM,TRAFFIC STOP,21,White,Male,Yes,NONE,99,3500,DEMPSTER ST,SKOKIE
11747,Wed,07/18/2018 02:28:00 PM,STREET STOP/GANG NARC,55,Black,Male,Yes,ARREST,99,1800,HOWARD STREET,CHICAGO
11745,Wed,07/18/2018 10:15:00 AM,TRAF STOP/GANG NARC/RSO,25,Black,Female,Yes,NONE,74,1300,PITNER AV,EVANSTON
11744,Wed,07/18/2018 10:15:00 AM,TRAF STOP/GANG NARC/RSO,29,Black,Male,Yes,NONE,74,1300,PITNER AV,EVANSTON
11738,Wed,07/18/2018 10:15:00 AM,TRAF STOP/GANG NARC/RSO,25,Black,Male,Yes,,74,1300,PITNER AV,EVANSTON
11737,Tue,07/17/2018 08:04:00 PM,STREET STOP,18,Black,Male,Yes,NONE,77,2000,EMERSON ST,EVANSTON
11743,Sun,07/15/2018 08:47:00 PM,TRAFFIC STOP,26,Black,Female,Yes,NONE,78,,HOWARD ST/CUSTER AV,
